Variation; Generation; Genome; Parent; Score
0.0001;685;11644; 10310; 55.97705
0.0001;685;17918; 15871; 55.98018
0.0001;685;11613; 11461; 55.9806
0.0001;685;17345; 16009; 55.98121
0.0001;686;18239; 15871; 55.85434
0.0001;686;18240; 16613; 55.85504
0.0001;686;18241; 16371; 55.8884
0.0001;686;18242; 18049; 52.97991
0.0001;686;18243; 12265; 53.20886
0.0001;686;18244; 14408; 55.90335
0.0001;686;18245; 17445; 55.84941
0.0001;686;18246; 13764; 55.81175
0.0001;686;18247; 15407; 55.88032
0.0001;686;18248; 12827; 55.7397
0.0001;686;18249; 16849; 55.88739
0.0001;686;18250; 11904; 55.87605
0.0001;686;18251; 17992; 55.83881
0.0001;686;18252; 18200; 55.8715
0.0001;686;18253; 15113; 55.85449
0.0001;686;18254; 13828; 55.86327
0.0001;686;18255; 13708; 55.84561
0.0001;686;18256; 17588; 55.95634
0.0001;686;18257; 16415; 55.7923
0.0001;686;18258; 14697; 55.88972
0.0001;686;18259; 17587; 55.79626
0.0001;686;18260; 11644; 53.13015
0.0001;686;18261; 17918; 55.72635
0.0001;686;18262; 11613; 53.06593
0.0001;686;18263; 17345; 55.90523
0.0001;686;15871; 9238; 55.968
0.0001;686;16613; 11613; 55.96827
0.0001;686;16371; 11461; 55.96832
0.0001;686;18049; 12827; 55.96864
0.0001;686;12265; 12212; 55.96873
0.0001;686;14408; 12827; 55.96885
0.0001;686;17445; 12647; 55.96919
0.0001;686;13764; 12501; 55.96923
0.0001;686;15407; 11904; 55.96945
0.0001;686;12827; 10971; 55.9702
0.0001;686;16849; 16613; 55.97129
0.0001;686;11904; 10312; 55.97147
0.0001;686;17992; 15871; 55.97148
0.0001;686;18200; 16849; 55.97178
0.0001;686;15113; 11613; 55.97318
0.0001;686;13828; 11186; 55.97328
0.0001;686;13708; 12647; 55.97342
0.0001;686;17588; 17345; 55.9735
0.0001;686;16415; 14213; 55.97468
0.0001;686;14697; 12687; 55.9753
0.0001;686;17587; 11613; 55.97535
0.0001;686;11644; 10310; 55.97705
0.0001;686;17918; 15871; 55.98018
0.0001;686;11613; 11461; 55.9806
0.0001;686;17345; 16009; 55.98121
0.0001;687;18264; 15871; 55.87027
0.0001;687;18265; 16613; 53.16546
0.0001;687;18266; 16371; 55.89181
0.0001;687;18267; 18049; 55.88025
0.0001;687;18268; 12265; 55.76825
0.0001;687;18269; 14408; 55.84159
0.0001;687;18270; 17445; 55.7585
0.0001;687;18271; 13764; 55.73469
0.0001;687;18272; 15407; 55.67845
0.0001;687;18273; 12827; 55.71296
0.0001;687;18274; 16849; 55.76646
0.0001;687;18275; 11904; 55.73118
0.0001;687;18276; 17992; 55.80291
0.0001;687;18277; 18200; 55.95387
0.0001;687;18278; 15113; 55.82553
0.0001;687;18279; 13828; 51.81389
0.0001;687;18280; 13708; 55.85812
0.0001;687;18281; 17588; 53.05297
0.0001;687;18282; 16415; 55.93372
0.0001;687;18283; 14697; 55.85785
0.0001;687;18284; 17587; 55.95528
0.0001;687;18285; 11644; 51.88715
0.0001;687;18286; 17918; 55.89222
0.0001;687;18287; 11613; 55.71082
0.0001;687;18288; 17345; 55.85776
0.0001;687;15871; 9238; 55.968
0.0001;687;16613; 11613; 55.96827
0.0001;687;16371; 11461; 55.96832
0.0001;687;18049; 12827; 55.96864
0.0001;687;12265; 12212; 55.96873
0.0001;687;14408; 12827; 55.96885
0.0001;687;17445; 12647; 55.96919
0.0001;687;13764; 12501; 55.96923
0.0001;687;15407; 11904; 55.96945
0.0001;687;12827; 10971; 55.9702
0.0001;687;16849; 16613; 55.97129
0.0001;687;11904; 10312; 55.97147
0.0001;687;17992; 15871; 55.97148
0.0001;687;18200; 16849; 55.97178
0.0001;687;15113; 11613; 55.97318
0.0001;687;13828; 11186; 55.97328
0.0001;687;13708; 12647; 55.97342
0.0001;687;17588; 17345; 55.9735
0.0001;687;16415; 14213; 55.97468
0.0001;687;14697; 12687; 55.9753
0.0001;687;17587; 11613; 55.97535
0.0001;687;11644; 10310; 55.97705
0.0001;687;17918; 15871; 55.98018
0.0001;687;11613; 11461; 55.9806
0.0001;687;17345; 16009; 55.98121
0.0001;688;18289; 15871; 55.92899
0.0001;688;18290; 16613; 53.12628
0.0001;688;18291; 16371; 51.55853
0.0001;688;18292; 18049; 55.87207
0.0001;688;18293; 12265; 55.85307
0.0001;688;18294; 14408; 55.91312
0.0001;688;18295; 17445; 55.85245
0.0001;688;18296; 13764; 55.79403
0.0001;688;18297; 15407; 51.81984
0.0001;688;18298; 12827; 55.94239
0.0001;688;18299; 16849; 55.92084
0.0001;688;18300; 11904; 55.71544
0.0001;688;18301; 17992; 55.77261
0.0001;688;18302; 18200; 55.88718
0.0001;688;18303; 15113; 55.85364
0.0001;688;18304; 13828; 55.87314
0.0001;688;18305; 13708; 55.82351
0.0001;688;18306; 17588; 55.83592
0.0001;688;18307; 16415; 55.86003
0.0001;688;18308; 14697; 55.88588
0.0001;688;18309; 17587; 55.94744
0.0001;688;18310; 11644; 55.88922
0.0001;688;18311; 17918; 55.85975
0.0001;688;18312; 11613; 55.89001
0.0001;688;18313; 17345; 55.86673
0.0001;688;15871; 9238; 55.968
0.0001;688;16613; 11613; 55.96827
0.0001;688;16371; 11461; 55.96832
0.0001;688;18049; 12827; 55.96864
0.0001;688;12265; 12212; 55.96873
0.0001;688;14408; 12827; 55.96885
0.0001;688;17445; 12647; 55.96919
0.0001;688;13764; 12501; 55.96923
0.0001;688;15407; 11904; 55.96945
0.0001;688;12827; 10971; 55.9702
0.0001;688;16849; 16613; 55.97129
0.0001;688;11904; 10312; 55.97147
0.0001;688;17992; 15871; 55.97148
0.0001;688;18200; 16849; 55.97178
0.0001;688;15113; 11613; 55.97318
0.0001;688;13828; 11186; 55.97328
0.0001;688;13708; 12647; 55.97342
0.0001;688;17588; 17345; 55.9735
0.0001;688;16415; 14213; 55.97468
0.0001;688;14697; 12687; 55.9753
0.0001;688;17587; 11613; 55.97535
0.0001;688;11644; 10310; 55.97705
0.0001;688;17918; 15871; 55.98018
0.0001;688;11613; 11461; 55.9806
0.0001;688;17345; 16009; 55.98121
0.0001;689;18314; 15871; 55.88675
0.0001;689;18315; 16613; 55.89082
0.0001;689;18316; 16371; 55.76926
0.0001;689;18317; 18049; 55.88237
0.0001;689;18318; 12265; 55.89415
0.0001;689;18319; 14408; 55.86053
0.0001;689;18320; 17445; 52.94031
0.0001;689;18321; 13764; 55.95456
0.0001;689;18322; 15407; 55.84088
0.0001;689;18323; 12827; 55.88399
0.0001;689;18324; 16849; 55.84912
0.0001;689;18325; 11904; 51.82205
0.0001;689;18326; 17992; 55.95255
0.0001;689;18327; 18200; 55.83071
0.0001;689;18328; 15113; 55.69772
0.0001;689;18329; 13828; 55.86351
0.0001;689;18330; 13708; 55.89206
0.0001;689;18331; 17588; 55.84355
0.0001;689;18332; 16415; 55.88076
0.0001;689;18333; 14697; 55.82201
0.0001;689;18334; 17587; 55.86768
0.0001;689;18335; 11644; 55.71684
0.0001;689;18336; 17918; 52.35666
0.0001;689;18337; 11613; 55.88461
0.0001;689;18338; 17345; 51.55166
0.0001;689;15871; 9238; 55.968
0.0001;689;16613; 11613; 55.96827
0.0001;689;16371; 11461; 55.96832
0.0001;689;18049; 12827; 55.96864
0.0001;689;12265; 12212; 55.96873
0.0001;689;14408; 12827; 55.96885
0.0001;689;17445; 12647; 55.96919
0.0001;689;13764; 12501; 55.96923
0.0001;689;15407; 11904; 55.96945
0.0001;689;12827; 10971; 55.9702
0.0001;689;16849; 16613; 55.97129
0.0001;689;11904; 10312; 55.97147
0.0001;689;17992; 15871; 55.97148
0.0001;689;18200; 16849; 55.97178
0.0001;689;15113; 11613; 55.97318
0.0001;689;13828; 11186; 55.97328
0.0001;689;13708; 12647; 55.97342
0.0001;689;17588; 17345; 55.9735
0.0001;689;16415; 14213; 55.97468
0.0001;689;14697; 12687; 55.9753
0.0001;689;17587; 11613; 55.97535
0.0001;689;11644; 10310; 55.97705
0.0001;689;17918; 15871; 55.98018
0.0001;689;11613; 11461; 55.9806
0.0001;689;17345; 16009; 55.98121
0.0001;690;18339; 15871; 55.81729
0.0001;690;18340; 16613; 55.5971
0.0001;690;18341; 16371; 55.87392
0.0001;690;18342; 18049; 53.03218
0.0001;690;18343; 12265; 55.6985
0.0001;690;18344; 14408; 55.81537
0.0001;690;18345; 17445; 55.82452
0.0001;690;18346; 13764; 55.83664
0.0001;690;18347; 15407; 55.86509
0.0001;690;18348; 12827; 55.86804
0.0001;690;18349; 16849; 55.85283
0.0001;690;18350; 11904; 55.80312
0.0001;690;18351; 17992; 55.84506
0.0001;690;18352; 18200; 53.0634
0.0001;690;18353; 15113; 55.94795
0.0001;690;18354; 13828; 55.89645
0.0001;690;18355; 13708; 53.19893
0.0001;690;18356; 17588; 55.84081
0.0001;690;18357; 16415; 51.85673
0.0001;690;18358; 14697; 55.82498
0.0001;690;18359; 17587; 55.86126
0.0001;690;18360; 11644; 53.18344
0.0001;690;18361; 17918; 55.84414
0.0001;690;18362; 11613; 55.86546
0.0001;690;18363; 17345; 55.87578
0.0001;690;15871; 9238; 55.968
0.0001;690;16613; 11613; 55.96827
0.0001;690;16371; 11461; 55.96832
0.0001;690;18049; 12827; 55.96864
0.0001;690;12265; 12212; 55.96873
0.0001;690;14408; 12827; 55.96885
0.0001;690;17445; 12647; 55.96919
0.0001;690;13764; 12501; 55.96923
0.0001;690;15407; 11904; 55.96945
0.0001;690;12827; 10971; 55.9702
0.0001;690;16849; 16613; 55.97129
0.0001;690;11904; 10312; 55.97147
0.0001;690;17992; 15871; 55.97148
0.0001;690;18200; 16849; 55.97178
0.0001;690;15113; 11613; 55.97318
0.0001;690;13828; 11186; 55.97328
0.0001;690;13708; 12647; 55.97342
0.0001;690;17588; 17345; 55.9735
0.0001;690;16415; 14213; 55.97468
0.0001;690;14697; 12687; 55.9753
0.0001;690;17587; 11613; 55.97535
0.0001;690;11644; 10310; 55.97705
0.0001;690;17918; 15871; 55.98018
0.0001;690;11613; 11461; 55.9806
0.0001;690;17345; 16009; 55.98121
0.0001;691;18364; 15871; 55.76993
0.0001;691;18365; 16613; 55.85594
0.0001;691;18366; 16371; 55.58503
0.0001;691;18367; 18049; 53.06699
0.0001;691;18368; 12265; 55.93636
0.0001;691;18369; 14408; 55.84352
0.0001;691;18370; 17445; 53.12012
0.0001;691;18371; 13764; 55.85158
0.0001;691;18372; 15407; 53.14275
0.0001;691;18373; 12827; 55.71518
0.0001;691;18374; 16849; 55.84655
0.0001;691;18375; 11904; 55.85888
0.0001;691;18376; 17992; 55.8022
0.0001;691;18377; 18200; 52.9866
0.0001;691;18378; 15113; 55.82472
0.0001;691;18379; 13828; 55.72985
0.0001;691;18380; 13708; 55.82956
0.0001;691;18381; 17588; 47.59643
0.0001;691;18382; 16415; 55.85654
0.0001;691;18383; 14697; 55.88604
0.0001;691;18384; 17587; 55.72755
0.0001;691;18385; 11644; 55.85872
0.0001;691;18386; 17918; 55.75385
0.0001;691;18387; 11613; 55.83818
0.0001;691;18388; 17345; 55.84483
0.0001;691;15871; 9238; 55.968
0.0001;691;16613; 11613; 55.96827
0.0001;691;16371; 11461; 55.96832
0.0001;691;18049; 12827; 55.96864
0.0001;691;12265; 12212; 55.96873
0.0001;691;14408; 12827; 55.96885
0.0001;691;17445; 12647; 55.96919
0.0001;691;13764; 12501; 55.96923
0.0001;691;15407; 11904; 55.96945
0.0001;691;12827; 10971; 55.9702
0.0001;691;16849; 16613; 55.97129
0.0001;691;11904; 10312; 55.97147
0.0001;691;17992; 15871; 55.97148
0.0001;691;18200; 16849; 55.97178
0.0001;691;15113; 11613; 55.97318
0.0001;691;13828; 11186; 55.97328
0.0001;691;13708; 12647; 55.97342
0.0001;691;17588; 17345; 55.9735
0.0001;691;16415; 14213; 55.97468
0.0001;691;14697; 12687; 55.9753
0.0001;691;17587; 11613; 55.97535
0.0001;691;11644; 10310; 55.97705
0.0001;691;17918; 15871; 55.98018
0.0001;691;11613; 11461; 55.9806
0.0001;691;17345; 16009; 55.98121
0.0001;692;18389; 15871; 55.95338
0.0001;692;18390; 16613; 55.84021
0.0001;692;18391; 16371; 55.67002
0.0001;692;18392; 18049; 53.13551
0.0001;692;18393; 12265; 55.7109
0.0001;692;18394; 14408; 55.85595
0.0001;692;18395; 17445; 55.87466
0.0001;692;18396; 13764; 52.34999
0.0001;692;18397; 15407; 55.89071
0.0001;692;18398; 12827; 55.85065
0.0001;692;18399; 16849; 55.90052
0.0001;692;18400; 11904; 55.87758
0.0001;692;18401; 17992; 55.91299
0.0001;692;18402; 18200; 55.61224
0.0001;692;18403; 15113; 55.8527
0.0001;692;18404; 13828; 55.94485
0.0001;692;18405; 13708; 55.64506
0.0001;692;18406; 17588; 51.88963
0.0001;692;18407; 16415; 55.94008
0.0001;692;18408; 14697; 55.81046
0.0001;692;18409; 17587; 55.71181
0.0001;692;18410; 11644; 53.12384
0.0001;692;18411; 17918; 55.83944
0.0001;692;18412; 11613; 55.88454
0.0001;692;18413; 17345; 55.87625
0.0001;692;15871; 9238; 55.968
0.0001;692;16613; 11613; 55.96827
0.0001;692;16371; 11461; 55.96832
0.0001;692;18049; 12827; 55.96864
0.0001;692;12265; 12212; 55.96873
0.0001;692;14408; 12827; 55.96885
0.0001;692;17445; 12647; 55.96919
0.0001;692;13764; 12501; 55.96923
0.0001;692;15407; 11904; 55.96945
0.0001;692;12827; 10971; 55.9702
0.0001;692;16849; 16613; 55.97129
0.0001;692;11904; 10312; 55.97147
0.0001;692;17992; 15871; 55.97148
0.0001;692;18200; 16849; 55.97178
0.0001;692;15113; 11613; 55.97318
0.0001;692;13828; 11186; 55.97328
0.0001;692;13708; 12647; 55.97342
0.0001;692;17588; 17345; 55.9735
0.0001;692;16415; 14213; 55.97468
0.0001;692;14697; 12687; 55.9753
0.0001;692;17587; 11613; 55.97535
0.0001;692;11644; 10310; 55.97705
0.0001;692;17918; 15871; 55.98018
0.0001;692;11613; 11461; 55.9806
0.0001;692;17345; 16009; 55.98121
0.0001;693;18414; 15871; 55.72031
0.0001;693;18415; 16613; 53.09641
0.0001;693;18416; 16371; 55.91447
0.0001;693;18417; 18049; 51.56743
0.0001;693;18418; 12265; 55.81826
0.0001;693;18419; 14408; 55.7114
0.0001;693;18420; 17445; 53.0877
0.0001;693;18421; 13764; 55.85588
0.0001;693;18422; 15407; 55.77151
0.0001;693;18423; 12827; 55.95108
0.0001;693;18424; 16849; 55.83121
0.0001;693;18425; 11904; 55.86075
0.0001;693;18426; 17992; 55.85653
0.0001;693;18427; 18200; 55.87418
0.0001;693;18428; 15113; 51.55841
0.0001;693;18429; 13828; 55.8742
0.0001;693;18430; 13708; 51.59486
0.0001;693;18431; 17588; 53.17785
0.0001;693;18432; 16415; 55.75142
0.0001;693;18433; 14697; 55.85296
0.0001;693;18434; 17587; 55.96336
0.0001;693;18435; 11644; 46.86819
0.0001;693;18436; 17918; 55.89806
0.0001;693;18437; 11613; 52.35489
0.0001;693;18438; 17345; 55.8704
0.0001;693;15871; 9238; 55.968
0.0001;693;16613; 11613; 55.96827
0.0001;693;16371; 11461; 55.96832
0.0001;693;18049; 12827; 55.96864
0.0001;693;12265; 12212; 55.96873
0.0001;693;14408; 12827; 55.96885
0.0001;693;17445; 12647; 55.96919
0.0001;693;13764; 12501; 55.96923
0.0001;693;15407; 11904; 55.96945
0.0001;693;12827; 10971; 55.9702
0.0001;693;16849; 16613; 55.97129
0.0001;693;11904; 10312; 55.97147
0.0001;693;17992; 15871; 55.97148
0.0001;693;18200; 16849; 55.97178
0.0001;693;15113; 11613; 55.97318
0.0001;693;13828; 11186; 55.97328
0.0001;693;13708; 12647; 55.97342
0.0001;693;17588; 17345; 55.9735
0.0001;693;16415; 14213; 55.97468
0.0001;693;14697; 12687; 55.9753
0.0001;693;17587; 11613; 55.97535
0.0001;693;11644; 10310; 55.97705
0.0001;693;17918; 15871; 55.98018
0.0001;693;11613; 11461; 55.9806
0.0001;693;17345; 16009; 55.98121
0.0001;694;18439; 15871; 55.88594
0.0001;694;18440; 16613; 55.87567
0.0001;694;18441; 16371; 55.95308
0.0001;694;18442; 18049; 55.76618
0.0001;694;18443; 12265; 52.31443
0.0001;694;18444; 14408; 55.66479
0.0001;694;18445; 17445; 53.00225
0.0001;694;18446; 13764; 55.82832
0.0001;694;18447; 15407; 55.82726
0.0001;694;18448; 12827; 55.89491
0.0001;694;18449; 16849; 55.86913
0.0001;694;18450; 11904; 55.83931
0.0001;694;18451; 17992; 55.84986
0.0001;694;18452; 18200; 55.81824
0.0001;694;18453; 15113; 55.89244
0.0001;694;18454; 13828; 52.95374
0.0001;694;18455; 13708; 51.90665
0.0001;694;18456; 17588; 55.88282
0.0001;694;18457; 16415; 55.8337
0.0001;694;18458; 14697; 55.87679
0.0001;694;18459; 17587; 55.85233
0.0001;694;18460; 11644; 55.85791
0.0001;694;18461; 17918; 51.89035
0.0001;694;18462; 11613; 55.82098
0.0001;694;18463; 17345; 47.41403
0.0001;694;15871; 9238; 55.968
0.0001;694;16613; 11613; 55.96827
0.0001;694;16371; 11461; 55.96832
0.0001;694;18049; 12827; 55.96864
0.0001;694;12265; 12212; 55.96873
0.0001;694;14408; 12827; 55.96885
0.0001;694;17445; 12647; 55.96919
0.0001;694;13764; 12501; 55.96923
0.0001;694;15407; 11904; 55.96945
0.0001;694;12827; 10971; 55.9702
0.0001;694;16849; 16613; 55.97129
0.0001;694;11904; 10312; 55.97147
0.0001;694;17992; 15871; 55.97148
0.0001;694;18200; 16849; 55.97178
0.0001;694;15113; 11613; 55.97318
0.0001;694;13828; 11186; 55.97328
0.0001;694;13708; 12647; 55.97342
0.0001;694;17588; 17345; 55.9735
0.0001;694;16415; 14213; 55.97468
0.0001;694;14697; 12687; 55.9753
0.0001;694;17587; 11613; 55.97535
0.0001;694;11644; 10310; 55.97705
0.0001;694;17918; 15871; 55.98018
0.0001;694;11613; 11461; 55.9806
0.0001;694;17345; 16009; 55.98121
0.0001;695;18464; 15871; 55.84995
0.0001;695;18465; 16613; 55.86482
0.0001;695;18466; 16371; 51.27927
0.0001;695;18467; 18049; 55.83797
0.0001;695;18468; 12265; 55.8971
0.0001;695;18469; 14408; 55.91399
0.0001;695;18470; 17445; 53.11962
0.0001;695;18471; 13764; 53.13591
0.0001;695;18472; 15407; 55.92434
0.0001;695;18473; 12827; 55.80122
0.0001;695;18474; 16849; 55.91105
0.0001;695;18475; 11904; 51.80245
0.0001;695;18476; 17992; 55.91725
0.0001;695;18477; 18200; 55.85472
0.0001;695;18478; 15113; 55.86191
0.0001;695;18479; 13828; 55.82532
0.0001;695;18480; 13708; 55.85197
0.0001;695;18481; 17588; 52.37199
0.0001;695;18482; 16415; 55.8293
0.0001;695;18483; 14697; 55.83124
0.0001;695;18484; 17587; 55.61421
0.0001;695;18485; 11644; 53.22201
0.0001;695;18486; 17918; 52.35414
0.0001;695;18487; 11613; 55.7504
0.0001;695;18488; 17345; 52.57271
0.0001;695;15871; 9238; 55.968
0.0001;695;16613; 11613; 55.96827
0.0001;695;16371; 11461; 55.96832
0.0001;695;18049; 12827; 55.96864
0.0001;695;12265; 12212; 55.96873
0.0001;695;14408; 12827; 55.96885
0.0001;695;17445; 12647; 55.96919
0.0001;695;13764; 12501; 55.96923
0.0001;695;15407; 11904; 55.96945
0.0001;695;12827; 10971; 55.9702
0.0001;695;16849; 16613; 55.97129
0.0001;695;11904; 10312; 55.97147
0.0001;695;17992; 15871; 55.97148
0.0001;695;18200; 16849; 55.97178
0.0001;695;15113; 11613; 55.97318
0.0001;695;13828; 11186; 55.97328
0.0001;695;13708; 12647; 55.97342
0.0001;695;17588; 17345; 55.9735
0.0001;695;16415; 14213; 55.97468
0.0001;695;14697; 12687; 55.9753
0.0001;695;17587; 11613; 55.97535
0.0001;695;11644; 10310; 55.97705
0.0001;695;17918; 15871; 55.98018
0.0001;695;11613; 11461; 55.9806
0.0001;695;17345; 16009; 55.98121
0.0001;696;18489; 15871; 55.88791
0.0001;696;18490; 16613; 55.93493
0.0001;696;18491; 16371; 55.83932
0.0001;696;18492; 18049; 55.88661
0.0001;696;18493; 12265; 55.91047
0.0001;696;18494; 14408; 55.87274
0.0001;696;18495; 17445; 52.97609
0.0001;696;18496; 13764; 55.82003
0.0001;696;18497; 15407; 55.83436
0.0001;696;18498; 12827; 52.97212
0.0001;696;18499; 16849; 55.86325
0.0001;696;18500; 11904; 55.84092
0.0001;696;18501; 17992; 55.82098
0.0001;696;18502; 18200; 55.86814
0.0001;696;18503; 15113; 55.83852
0.0001;696;18504; 13828; 52.36505
0.0001;696;18505; 13708; 55.86049
0.0001;696;18506; 17588; 53.11647
0.0001;696;18507; 16415; 55.87378
0.0001;696;18508; 14697; 53.23442
0.0001;696;18509; 17587; 55.83108
0.0001;696;18510; 11644; 55.84204
0.0001;696;18511; 17918; 55.86484
0.0001;696;18512; 11613; 55.83837
0.0001;696;18513; 17345; 55.90005
0.0001;696;15871; 9238; 55.968
0.0001;696;16613; 11613; 55.96827
0.0001;696;16371; 11461; 55.96832
0.0001;696;18049; 12827; 55.96864
0.0001;696;12265; 12212; 55.96873
0.0001;696;14408; 12827; 55.96885
0.0001;696;17445; 12647; 55.96919
0.0001;696;13764; 12501; 55.96923
0.0001;696;15407; 11904; 55.96945
0.0001;696;12827; 10971; 55.9702
0.0001;696;16849; 16613; 55.97129
0.0001;696;11904; 10312; 55.97147
0.0001;696;17992; 15871; 55.97148
0.0001;696;18200; 16849; 55.97178
0.0001;696;15113; 11613; 55.97318
0.0001;696;13828; 11186; 55.97328
0.0001;696;13708; 12647; 55.97342
0.0001;696;17588; 17345; 55.9735
0.0001;696;16415; 14213; 55.97468
0.0001;696;14697; 12687; 55.9753
0.0001;696;17587; 11613; 55.97535
0.0001;696;11644; 10310; 55.97705
0.0001;696;17918; 15871; 55.98018
0.0001;696;11613; 11461; 55.9806
0.0001;696;17345; 16009; 55.98121
0.0001;697;18514; 15871; 51.83951
0.0001;697;18515; 16613; 55.73289
0.0001;697;18516; 16371; 55.86354
0.0001;697;18517; 18049; 52.40097
0.0001;697;18518; 12265; 55.96794
0.0001;697;18519; 14408; 55.82168
0.0001;697;18520; 17445; 52.953
0.0001;697;18521; 13764; 55.94696
0.0001;697;18522; 15407; 55.86451
0.0001;697;18523; 12827; 53.19389
0.0001;697;18524; 16849; 55.88671
0.0001;697;18525; 11904; 55.91512
0.0001;697;18526; 17992; 55.91313
0.0001;697;18527; 18200; 55.7366
0.0001;697;18528; 15113; 55.84629
0.0001;697;18529; 13828; 55.86943
0.0001;697;18530; 13708; 55.71628
0.0001;697;18531; 17588; 55.94697
0.0001;697;18532; 16415; 55.75275
0.0001;697;18533; 14697; 55.87895
0.0001;697;18534; 17587; 52.99482
0.0001;697;18535; 11644; 55.83256
0.0001;697;18536; 17918; 55.85907
0.0001;697;18537; 11613; 55.76118
0.0001;697;18538; 17345; 55.85672
0.0001;697;15871; 9238; 55.968
0.0001;697;16613; 11613; 55.96827
0.0001;697;16371; 11461; 55.96832
0.0001;697;18049; 12827; 55.96864
0.0001;697;12265; 12212; 55.96873
0.0001;697;14408; 12827; 55.96885
0.0001;697;17445; 12647; 55.96919
0.0001;697;13764; 12501; 55.96923
0.0001;697;15407; 11904; 55.96945
0.0001;697;12827; 10971; 55.9702
0.0001;697;16849; 16613; 55.97129
0.0001;697;11904; 10312; 55.97147
0.0001;697;17992; 15871; 55.97148
0.0001;697;18200; 16849; 55.97178
0.0001;697;15113; 11613; 55.97318
0.0001;697;13828; 11186; 55.97328
0.0001;697;13708; 12647; 55.97342
0.0001;697;17588; 17345; 55.9735
0.0001;697;16415; 14213; 55.97468
0.0001;697;14697; 12687; 55.9753
0.0001;697;17587; 11613; 55.97535
0.0001;697;11644; 10310; 55.97705
0.0001;697;17918; 15871; 55.98018
0.0001;697;11613; 11461; 55.9806
0.0001;697;17345; 16009; 55.98121
0.0001;698;18539; 15871; 55.95112
0.0001;698;18540; 16613; 55.9508
0.0001;698;18541; 16371; 55.86848
0.0001;698;18542; 18049; 51.89434
0.0001;698;18543; 12265; 55.95139
0.0001;698;18544; 14408; 55.86844
0.0001;698;18545; 17445; 53.12743
0.0001;698;18546; 13764; 55.85431
0.0001;698;18547; 15407; 55.83618
0.0001;698;18548; 12827; 55.85908
0.0001;698;18549; 16849; 55.85775
0.0001;698;18550; 11904; 55.89208
0.0001;698;18551; 17992; 55.75776
0.0001;698;18552; 18200; 55.84993
0.0001;698;18553; 15113; 55.88142
0.0001;698;18554; 13828; 55.91013
0.0001;698;18555; 13708; 55.966
0.0001;698;18556; 17588; 55.80806
0.0001;698;18557; 16415; 55.86503
0.0001;698;18558; 14697; 55.85917
0.0001;698;18559; 17587; 55.75862
0.0001;698;18560; 11644; 55.87036
0.0001;698;18561; 17918; 55.88832
0.0001;698;18562; 11613; 55.72949
0.0001;698;18563; 17345; 55.849
0.0001;698;15871; 9238; 55.968
0.0001;698;16613; 11613; 55.96827
0.0001;698;16371; 11461; 55.96832
0.0001;698;18049; 12827; 55.96864
0.0001;698;12265; 12212; 55.96873
0.0001;698;14408; 12827; 55.96885
0.0001;698;17445; 12647; 55.96919
0.0001;698;13764; 12501; 55.96923
0.0001;698;15407; 11904; 55.96945
0.0001;698;12827; 10971; 55.9702
0.0001;698;16849; 16613; 55.97129
0.0001;698;11904; 10312; 55.97147
0.0001;698;17992; 15871; 55.97148
0.0001;698;18200; 16849; 55.97178
0.0001;698;15113; 11613; 55.97318
0.0001;698;13828; 11186; 55.97328
0.0001;698;13708; 12647; 55.97342
0.0001;698;17588; 17345; 55.9735
0.0001;698;16415; 14213; 55.97468
0.0001;698;14697; 12687; 55.9753
0.0001;698;17587; 11613; 55.97535
0.0001;698;11644; 10310; 55.97705
0.0001;698;17918; 15871; 55.98018
0.0001;698;11613; 11461; 55.9806
0.0001;698;17345; 16009; 55.98121
0.0001;699;18564; 15871; 55.84091
0.0001;699;18565; 16613; 52.9899
0.0001;699;18566; 16371; 55.89321
0.0001;699;18567; 18049; 52.365
0.0001;699;18568; 12265; 55.91339
0.0001;699;18569; 14408; 55.79184
0.0001;699;18570; 17445; 51.51762
0.0001;699;18571; 13764; 55.88612
0.0001;699;18572; 15407; 55.9072
0.0001;699;18573; 12827; 55.91212
0.0001;699;18574; 16849; 55.91573
0.0001;699;18575; 11904; 55.85609
0.0001;699;18576; 17992; 55.89661
0.0001;699;18577; 18200; 55.75624
0.0001;699;18578; 15113; 55.80682
0.0001;699;18579; 13828; 55.95949
0.0001;699;18580; 13708; 53.12859
0.0001;699;18581; 17588; 52.37129
0.0001;699;18582; 16415; 53.11769
0.0001;699;18583; 14697; 55.86035
0.0001;699;18584; 17587; 52.99364
0.0001;699;18585; 11644; 51.80281
0.0001;699;18586; 17918; 55.94641
0.0001;699;18587; 11613; 55.84718
0.0001;699;18588; 17345; 55.83858
0.0001;699;15871; 9238; 55.968
0.0001;699;16613; 11613; 55.96827
0.0001;699;16371; 11461; 55.96832
0.0001;699;18049; 12827; 55.96864
0.0001;699;12265; 12212; 55.96873
0.0001;699;14408; 12827; 55.96885
0.0001;699;17445; 12647; 55.96919
0.0001;699;13764; 12501; 55.96923
0.0001;699;15407; 11904; 55.96945
0.0001;699;12827; 10971; 55.9702
0.0001;699;16849; 16613; 55.97129
0.0001;699;11904; 10312; 55.97147
0.0001;699;17992; 15871; 55.97148
0.0001;699;18200; 16849; 55.97178
0.0001;699;15113; 11613; 55.97318
0.0001;699;13828; 11186; 55.97328
0.0001;699;13708; 12647; 55.97342
0.0001;699;17588; 17345; 55.9735
0.0001;699;16415; 14213; 55.97468
0.0001;699;14697; 12687; 55.9753
